global_sentence_id,document_id,sentence_id,sentence
653,5,16,"פֿון אירע אױגן קײַקלען זיך טרערן… „זײַ געזונט, מאַמינקע, הערט זיך איר קול, װאָס קלינגט איצט װי אַ קרעכץ – זײַ געזו…“ די לעצטע זילב ווערט פֿאַרטומלט פֿון דעם רױשן פֿון די רעדער, װאָס הייבן אָן צו גײן שנעלער."
654,5,17,"דער לאָקאָמאָטיװ לאָזט פֿון זיך אַרױס אַ װײַסן רױך, װאָס צעשפּרײט זיך איבער די װאַגאָנעס… באַשע קוקט מיט גרױסע גלעזערנע אױגן אױף די װאַגאָנעס און אױף דעם רױך, און איר דאַכט זיך, אַז מען האָט עפּעס בײַ איר אַװעקגענומען, עפּעס טײַערס, אָן װאָס זי קען קײן מינוט ניט לעבן… אַװעקגענומען און פֿאַרשפּאַרט אין די װאַגאָנעס און מען אַנטלױפֿט מיט דעם, מען פֿליט אַװעק מיט דעם אין יענעם װײַסן רױך, װאָס צעשפּרײט זיך דאָרט פֿאַר די װאַגאָנעס…
– שטייט, װאַרט, ראַטעװעט!"
655,5,18,"לאָזט מיך כאָטש זי נאָך אײן מאָל אָנקוקן, די קרױן פֿון מײַן קאָפּ!… לאָזט מיך כאָטש גוט אָנקושן זי… זי איז מײַן טאָכטער, מײַן אײנציקע אױג אין קאָפּ, מײַן טײַערסטע צירונג – מײַן חנהלע!… װיל זי אָנהייבן צו שרײַען, אָבער איר קול ווערט איבערגעריסן אין האַלדז, אירע ליפּן ציטערן נאָר…
און די װאַגאָנעס טראָגן זיך דערװײַלע מיט אַ הוזשען‏ און זשוזשען אַלץ װײַטער און װײַטער און באַלד פֿאַרשװינדט דער לעצטער װאַגאָן פֿון די אױגן… און באַשע זעט נאָר איצט פֿאַר זיך רױך, רױך און רױך… װײַסן רױך, װאָס עס האָט זיך אָפּגעשטעלט פֿון אַהינטער די װאַגאָנעס, װעלכע זײַנען אַװעקגעפֿלױגן אַזױ האַסטיק מיט איר חנהלען; און אין דעם רױך, דאַכט זיך איר, איז איצט פֿאַרטרונקען זי און די גאַנצע װעלט."
656,5,19,"ער שטיקט אַזױ, ער עסט אַזױ די אױגן, דעם האַלדז און דאָס האַרץ!"
657,5,20,"און זי שטײט נאָך אַ לאַנגע צײַט אױף אײן אָרט און קוקט און קוקט מיט פֿאַרצױגענע פֿון טרערן אױגן אין אײן זײַט, אין דער װײַטער װײַטקײט; חנהלען אָבער זעט זי דאָרט ניט מער, נאָר רױך, דעם זעלביקן װײַסן רױך!…
פּלוצעם טוט זי אַ רוק אױפֿן קאָפּ די פֿאַטשײלע‏, לײגט צונױף בײדע הענט, הייבט אױף די אױגן צום הימל און קרעכצעט אױס: „גאָט דו ביסט גערעכט און דײַן מישפּט איז גערעכט!"
658,5,21,"היט כאָטש די קרױן פֿון מײַן קאָפּ, מײַן טאָכטער, היט מײַן חנהלען!“…
אױ, סאַראַ שׂימחה, אױ, סאַראַ יום־טובֿ איז דאַן געװען בײַ באַשען!… זי האָט געקראָגן דעם ערשטן בריװ פֿון חנהלען, אַז זי איז אָנגעקומען קײן „נייאָרק“, האָט זיך געזען מיט לאַנדסלײַט, װעלכע האָבן זי אַרײַנגענומען אין אַ פֿאַבריק נײען העמדער…
און באַשע האָט געבעטן איר שכן, מאָניע דעם מלמד, אַז ער זאָל אַזױ גוט זײַן און אָנשרײַבן איר חנהלען אַ גוטן בריװ."
659,5,22,"און מאָניע, דאַרפֿט איר װיסן, איז ניט געװען אַבי אַ שרײַבער, ער איז געװען אַ כּתבֿן־גדול און אַ בעל־מליץ אײנער אין אַ װעלט… מיט זײַן מליצה האָט ער געקענט אַפֿילו שטײנער רירן…
און ער האָט פֿאַרקאַשערט דעם אַרבל און האָט אָנגעשריבן חנהלען אַזאַ מליצה:
„… פֿון דײַן מאַמעס אױגן, באַשע תּחיה, טריפֿן טרערן יום־ולילה, װי בײַ לאה אמנו, יעקבֿ אָבֿינוס װײַב… בײַם װאַרעמעס דערמאָנט זי דיך, װי יעקבֿ אָבֿינו יוספֿן… און אַז זי לײגט זיך שלאָפֿן, דערמאָנט זי זיך, אַז זי איז נעבעך אַ ביטערע אַלמנה… און דו ביסט איר אײנציקער טרייסט אױף דער װעלט… על־כּן בענקט זי נאָך דיר, װאָס איז שײַכות, װי אַן אמת געטרײַע מאַמע נאָך איר בת־יחידקע… און אַז זי שטײט אױף, טראַכט זי אױך נאָר װעגן דיר… על־כּן בעט זי דיך, אַז דו חנהלע, זאָלסט ניט פֿאַרגעסן, װאָס גאָט האָט געבאָטן אין זײַן הײליקער תּורה."
660,5,23,"כּשנאמר: „כּבד את אַבֿיך ואת אמך“ – זאָלסט שטעלן יאָרצײַט נאָך דײַן טאַטן, הניפֿטר דעם זעקסטן לחודש ניסן, װי אַן אמתער צדיק… און שרײַב, װאָס דו מאַכסט אין געזונט און װי איז דײַן פּרנסה… ממני מרדכי ב״ר ישעיהו כּ״ץ מק״ק פּאָגראָמעװקע…
און װידער זײַנען אַװעק צװײ חדשים און באַשע האָט געקראָגן אַ צװײטן בריװ פֿון חנהלען."
661,5,24,"אין דעם צװײטן בריװ האָט חנהלע געשריבן באַשען, אַז זי מאַכט אַ לעבן, פֿאַרדינט שיין, באַזוכט פֿאַרזאַמלונגען פֿון קלוגע מענטשן און שיקט אַרױס צען רובל."
662,5,25,דעם בריװ האָט באַשע אַפֿילו ניט קלאָר פֿאַרשטאַנען און מאָניע אױך ניט.
663,5,26,דאָך האָט זי זיך געפֿרײט.
664,5,27,"ערשטנס, מיט די צען רובל; צװײטנס, װײַל חנהלע איז געזונט; און דריטנס, װײַל זי פֿאַרדינט גוט…
זי האָט װידער געבעטן מאָניען, ער זאָל חנהלען שרײַבן, און דער גרױסער בעל־מליץ האָט אָנגעשריבן װידער אַזאַ בריװ."
665,5,28,"„ראשית שרײַב איך דיר, אַז פֿון דײַן מאַמעס אױגן טריפֿן טרערן, װי פֿון אַ ביטערן קװאַל."
666,5,29,"אַז די אױגן זײַנען בײַ איר רױט געװאָרן, װי בײַ לאה אמנו, יעקבֿ אָבֿינוס װײַב, און אַזױ אַ דאַנק דעם אייבערשטן, איז זי געזונט, חוץ זי קלאָגט זיך אַ ביסל אױפֿן האַרץ און אױפֿן קאָפּ, כּן יתּן ה׳ פֿון דיר דאָס זעלבע צו הערן… שנית שרײַב איך דיר, אַז דײַן מאַמע האָט מקבל געװען די עשׂרה רו״כּ און שיקט דיר דערפֿאַר איר ברכה, אַז דערפֿאַר זאָל דער אײבערשטער דיך בענטשן מיט אַ גוטער מערכה און הצלחה, װוּ דו װעסט זיך קערן און װענדן, און שרײַב מיר, אױב בײַ אײַך זײַנען דאָ חתנים און אױב זײ װילן בײַ אײַך חתונה האָבן… װאָרעם הײַנטיקע יאָרן, ברוך־השם, פֿאַרגעסן די בחורים, אַז מיצוות־פּריה־ורבֿיה איז קײן קלײניקײט ניט און װילן ניט חתונה האָבן… און געדענק, אַז אַ בת־ישׂראל טאָר ניט פֿאַרזעסן װערן, מוז חתונה האָבן, בכדי אַז גאָטס ברכה זאָל מקוים װערן, װי עס שטײט בפֿירוש‏ אין פּסוק: „פּרו ורבֿו ומלאו את האָרץ.“
און אַזױ פֿלעגן זיך דורכשרײַבן חנהלע מיט מאָניען גאַנץ אָפֿט…
אירע בריװ זײַנען װאָס װײַטער געװאָרן אַלץ אומפֿאַרשטענדלעכער אי פֿאַר באַשען, אי פֿאַר מאָניען."
667,5,30,"אין זײ האָט זי געזידלט די פּראָצענטניקעס, די װאָכערניקעס, האָט זײ גערופֿן מיט אַזױנע נעמען – אָסור, אױב מאָניע און באַשע האָבן גאָר אַזױנע נעמען װען עס איז געהערט אױף זײער לעבן!"
668,5,31,"„עקספּלואַטאַטאָרס,“ „אױסבײַטערס,“ וכּדומה – גײ טרעף, װאָס זי מײנט!"
669,5,32,די בעלי־מלאָכות האָט זי אױך געזידלט.
670,5,33,"„זײ זײַנען נאַראָנים, פֿינצטערע מוחות, זײ אַרבעטן אױפֿן צװײטן און גאָר!“
און לעזנדיק די בריװ, האָט מאָניע געקװעטשט מיט די פּלײצעס, געקאָרטשעט מיט דעם שטערן און אין מוח האָט זיך בײַ אים געדרײט אַ מחשבֿה: „זי איז משוגע, קלאָר װי דער טאָג, זי איז דאָרטן משוגע!“… 
באַשע פֿלעגט אים אַרײַנקוקן אין די אױגן װען ער פֿלעגט לעזן חנהלעס בריװ, פֿלעגט זיך צוהערן מיט אַלע אבֿרים און האָט זיך געסטאַרעט צו פֿאַרשטײן, אָבער האָט זייער ווייניק וואָס פֿאַרשטאַנען… 
– ר׳ מאָניע, האַרציקער, װאָס מײנט זי דאָס?"
671,5,34,װי שרײַבט זי דאָרטן?
672,5,35,– װאָס?
673,5,36,"פֿלעגט ער פֿרעגן, קנײטשנדיק שטאַרק דעם שטערן."
674,5,37,"– אָט דאָס: „קעספּלוטאַטע,“ װי שרײַבט זי דאָרטן?"
675,5,38,"פֿאַרשטײט זיך, אַז מאָניע דער גרױסער כּתבֿן פֿלעגט מוזן װיסן די מײנונג פֿון דעם װאָרט."
676,5,39,"ער פֿלעגט ניט לאַנג טראַכטן און גלײַך ענטפֿערן:
– דאָס איז אױף זײער, אױף אַמעריקע־לשון, אַ קללה, װי בײַ אונדז, להבֿדיל, אַ מכּה אין זײַט!…
– ניט דאָ געדאַכט."
677,5,40,"פֿאַר קײן ייִדן געדאַכט – פֿלעגט אונטערכאַפּן באַשע – איז װאָס שרײַבט זי פֿאָרט, האַרציקער?"
678,5,41,– װאָס זאָל זי שרײַבן?
679,5,42,שילט זיך.
680,5,43,די גאַנצע װעלט שילט זי.
681,5,44,"געװאָרן צו קלוג דאָרטן…
– װײ איז מיר; װאָס טוט מען?"
682,5,45,"ר׳ מאָניע האַרציקער, איר זײַט דאָך עפּעס אַ ייִד אַ חכם: זאָגט מיר, װאָס איז עס געװאָרן דאָרטן מיט מײַן חנהלען?"
683,5,46,װאָס האָט זי צו די גבֿירים?
684,5,47,איז עס איר דאגה!
685,5,48,"גװאַלד, גװאַלד, װאָס טראַכט זי זיך דאָרטן?"
686,5,49,"געװען דאָך אַזאַ שטילע טײַבעלע, מיט אַזאַ גאָלדענע האַרץ… װוּ האָט זי גענומען אָט די אַלע קללות, ניט דאָ געדאַכט?!"
687,5,50,"אױ, װען איך זאָל קענען שרײַבן… אַן עם־האָרץ איז װי אַ בלינדער, װײ און װינד איז מיר!"
688,5,51,"שרײַבט איר כאָטש אָן איר אַ גוטן בריװ, האַרציקער!"
689,5,52,"מוסרט זי גוט אױס, איר װײסט דאָך װי, אײַך דאַרף מען דאָך ניט לערנען!…
– איכ׳ל אײַך זאָגן דעם אמת, באַשע, אַז אַ גוטן בריװ האָב איך גאָר מורא צו שרײַבן, אַרײַנפֿאַלן צו איר אין מױל װילט זיך מיר אָסור…
– װײ איז מיר, װײ איז מיר, אַזאַ שטילע טײַבעלע געװען!… ר׳ מאָניע, ליובינקער, זעט, פֿאַרדינט אַ מיצװה; האָט רחמנות, מוסרט זי כאָטש אױס מיט גוטן!"
